state	year_week	cum_baseline	cum_baseline_0_24	cum_baseline_25_44	cum_baseline_45_64	cum_baseline_65_74	cum_baseline_75_84	cum_baseline_85	cum_excess	cum_excess_0_24	cum_excess_25_44	cum_excess_45_64	cum_excess_65_74	cum_excess_75_84	cum_excess_85
Alabama	2020_31	356.8637497743604	12.418722661848811	28.22217922436128	77.60451619930735	59.24120049963642	93.22223776406834	86.15489342513816	43.03348877645918	-0.2921210079004003	6.022662171377387	14.062653479990395	6.943831462291379	7.945033980714485	8.351428689985942
Alabama	2020_32	373.58103088350987	13.024201567127083	29.598514130058742	81.19597482731925	62.129394983926716	97.45747715344109	90.175468221637	48.69511910884854	-0.2890158153039374	6.45735253180072	15.413191270480521	7.8924504250693595	9.572878965977804	9.648261730824078
Alabama	2020_33	389.9101431280329	13.566875679853453	30.761326515421906	84.78678815985248	64.98764054727262	101.77298358942824	94.03452863620424	53.700056224743165	-0.11040507128988097	7.293723881765706	16.33538161178767	8.559588645880346	11.0208010795621	10.60096607703723
Alabama	2020_34	406.2291286740461	14.23591502390332	31.962682026274013	88.36114068727537	67.6950448255549	106.1370714692959	97.83727464174258	58.547451941601494	-0.26102092455756676	7.809314402430718	17.720185212653266	9.414939711304315	12.254048707491476	11.609984832279292
Alabama	2020_35	422.71639505433336	14.777536788151293	33.3730823695693	91.94869742559752	70.46386785348322	110.32508571036284	101.82812490716917	61.917591949863805	-0.2391388944770816	7.998261047397952	18.594153018812097	9.685670193391127	13.464058324092317	12.414588260647399
Alabama	2020_36	439.40861758447954	15.24228330077711	34.686096400496794	95.66432545056651	73.27687049203261	114.51031856236422	106.02872337824229	64.94844441204822	-0.29816267518640943	8.378673239336656	19.357209248110557	10.273479473834072	14.195179508612974	13.042065617340377
Alabama	2020_37	455.94770885751694	15.793232836405746	35.9363109969171	99.31176913833261	75.982670571393	118.61185184345035	110.31187347101815	68.54043942442803	0.07503401188362585	8.63372639657519	19.93105416781493	10.756719142686276	15.491670085194617	13.652235620273391
Alabama	2020_38	472.7875076243465	16.298413169907242	37.37628656230993	102.90964009655286	78.8271079957873	122.8926246320694	114.48343516771978	71.10797124867872	0.020656713844896146	8.463820498332014	21.069263110659108	11.151150212570393	16.110642028920168	14.292438684352156
Alabama	2020_39	489.6082815249834	16.909190695218268	38.738169791458226	106.57377053210516	81.68269409067881	127.1521642013477	118.55229221417521	73.41192396924401	-0.18439807954963933	8.677764448795317	21.626421282577283	11.708833223187673	16.352223891727917	15.23107920250547
Alabama	2020_40	506.2723597664848	17.43671693115578	40.09980595034213	110.1783576524245	84.61073192370978	131.56324778148186	122.38349952737073	74.49018567391937	-0.10334021761241668	8.468598913806467	21.98572712293144	12.181607309149044	16.724619914696284	15.232972630948563
Alabama	2020_41	522.6112241314318	17.92424936137151	41.344909655734355	113.7454993078179	87.33044573400176	135.83248676139473	126.4336333111115	77.70664134274564	-0.027368853499686818	8.987480857233201	22.605554655435576	12.937448536948136	17.3883442754829	15.815181871145521
Alabama	2020_42	539.3814822099599	18.489296312978194	42.492667546257664	117.37171449374334	90.23996432295458	140.2385491203568	130.54929041366933	80.23752923554267	0.03870844454149919	9.392030337670574	22.960392139970086	13.4162846804712	18.114556907349588	16.315556725539732
Alabama	2020_43	556.3070669792525	19.058854430354252	43.834725297984896	121.01835263492586	93.0310646204993	144.83633786970955	134.52773212577858	81.82264352967732	-0.01242618205237861	9.343562061743906	23.878236801987335	13.751938198556797	18.26702915274448	16.594303496697194
Alabama	2020_44	572.664667746488	19.600971555055008	45.11871127287147	124.58101098986938	95.79161255578106	149.1621362610647	138.41022511184642	84.51165672597887	0.14420139821415395	9.56484384051617	24.245151988144364	14.105686892388901	19.156552273105277	17.295220333610015
Alabama	2020_45	590.0131009691012	20.147416133302148	46.33963715917118	128.53893531193626	98.49825649093205	153.72339591184053	142.765459961919	87.806146331389	0.07110000720291693	9.99030455978082	25.1262658258607	15.123741725658082	19.677739700625878	17.816994512260617
Alabama	2020_46	607.8712043676164	20.66711868539065	47.58484716169733	132.3935174810679	101.47172704871504	158.4977610426253	147.25623294812019	90.47248372033526	0.09236109766973183	10.25036231091351	25.475812554413064	15.700569325064894	20.766458944477165	18.186919487796914
Alabama	2020_47	625.6270116714934	21.20432971362658	48.92719295475324	136.1578376203176	104.46913078850952	163.11494600752746	151.753574586759	93.52137350684538	0.20881447085481314	11.001279487789434	25.984260151993226	16.328206861558943	21.49746992471048	18.501342609938497
Alabama	2020_48	643.6162274163446	21.887809474935864	50.18721708846186	140.1957107992483	107.52846662238673	167.8871288556197	155.9298945756921	97.00612572823024	0.021218048554574986	11.55228062020161	26.545189195835224	17.055855728684183	22.156529542640893	19.675052592313783
Alabama	2020_49	662.0311141177366	22.487936889964786	51.55366293730734	144.14629233455986	110.4940865204217	172.72649555242492	160.62263988305793	100.44991358715384	0.0972951867198032	11.597023290411293	27.15909046372346	17.939506464233936	23.047372787052225	20.609625395013158
Alabama	2020_50	680.4441672884985	23.061644986588636	52.79818473174945	148.2397260400091	113.62300057778909	177.4733880044703	165.24822294789192	107.84918200930284	0.06455073265127342	12.234086188042733	28.179250274640886	19.22043643369178	25.6750113897899	22.475846990486282
Alabama	2020_51	699.7120769233502	23.694494284924456	54.340069106609356	152.22147496743534	116.80957889671551	182.692844938323	169.95361472934246	114.35954958753493	0.24314689814843327	12.667865739860057	29.293935153794823	20.132272478679198	27.564336643881244	24.4579926731712
Alabama	2020_52	718.1621640836333	24.268255844484816	55.701400029793604	155.95407841320247	119.94432924981749	187.6555194696588	174.6385810766761	121.92799029341424	0.12018837405083804	13.023480848192927	31.12107767884245	22.01776829170877	29.511132650360196	26.134342450259098
Alabama	2020_53	736.6122512439165	24.842017404045176	57.06273095297785	159.6866818589696	123.07907960291946	192.6181940009946	179.32354742400975	132.45218413110746	0.04231015349951944	13.520214808431314	33.274254689832915	24.027835969902895	32.52092412419526	29.066644385245606
Alabama	2021_01	756.1536627425313	25.46635567506773	58.48812544622914	163.86709197606325	126.23159827873803	197.6782094961229	184.4222818703102	142.130915870607	0.18204523602758066	14.322518089583284	35.37262486720624	25.967480494338616	35.260489899400525	31.025757284050798
Alabama	2021_02	776.005119530627	26.103958751690836	59.85454346895759	168.16123523629585	129.595109098798	202.6598455628191	189.63042741206556	151.6802019778952	0.12873354741377246	14.90240443817558	38.041597628358005	28.031470451135046	37.863160036128455	32.71283587668438
Alabama	2021_03	795.1515881693036	26.604673288688357	61.158251814728786	172.20703444613122	132.81108634951298	207.72870499458904	194.64183727565316	161.2355423400159	0.14489216134755228	15.591899364238882	40.27457871298962	30.08153514409767	40.64356073628654	34.499076221055674
Alabama	2021_04	814.1723336734348	27.147003069497025	62.461815432331576	176.24091470649904	136.01880022820197	212.57108227402892	199.73271796287608	168.5667435384344	0.23179925993351075	15.976696165131193	42.38261160170532	31.38224868417039	43.0542972496409	35.5390905778531
Alabama	2021_05	833.4005707791031	27.744320434660786	63.89665684112667	180.3028950638421	139.0698364887151	217.80226835350388	204.58459359725435	173.72973455095826	0.01651857154505859	16.60540637894123	43.9321842050848	32.467042535083294	44.24824393638552	36.46033892391838
Alabama	2021_06	852.6038681690122	28.263943549046605	65.36071139973593	184.3508172381354	142.2530079788656	222.9976565879344	209.3777314152942	177.7496963622727	0.03624135378320531	17.27525179370772	44.87991283728841	33.25824232318004	45.461428847643084	36.838619206670245
Alabama	2021_07	871.5542416409654	28.814656421506964	66.59538334801138	188.26044249598473	145.40667150124366	228.15798441280992	214.31910346140867	180.1519036679009	-0.02007111343851803	17.306850159303607	45.74352927468781	33.917491245870444	46.428160619420225	36.775943482057365
Alabama	2021_08	890.1210725580872	29.402876420070452	67.79690758297482	192.1079826598411	148.50347899964092	233.19356118940755	219.11626570615232	182.79553643822612	0.06589125877794905	17.79368634283526	46.30995454944856	34.69569574376427	47.08909330565645	36.84121523774365
Alabama	2021_09	908.7123039784439	29.867137899156045	69.24141801388467	196.15887250009493	151.65823744734553	237.94242613970798	223.84421197825466	183.10506221078964	0.09603018493098936	18.01408688016364	47.11784837030814	34.670754677679355	47.07627982736323	36.1300622703443
Alabama	2021_10	927.1525746208075	30.400433541222284	70.66197013103593	200.13453739294056	154.67798549633318	243.02061236909503	228.25703569018046	183.91402037994564	0.1245531851813797	18.211546830736857	47.6416908819443	35.05406203569091	47.148135583270715	35.73403186312149
Alabama	2021_11	945.455537445821	30.93731076614698	72.0674052467737	204.03317781380906	157.802945489983	247.7467217829676	232.8679763461407	182.8560496299936	0.10454911118798549	18.353775431952936	47.626655711331935	34.773261488036795	46.744087128118025	35.25372075936595
Alabama	2021_12	963.121628874859	31.52048229656508	73.31737184929672	207.95293773269384	160.6687504047109	252.43946868608666	237.22261790550573	184.46943317240186	0.08319622308651231	18.74527034741127	47.84712694029733	35.29809207006356	47.449776518265935	35.045971073277265
Alabama	2021_13	980.4883140349707	32.0669997040949	74.57184476855683	211.71383955325632	163.54663674472474	257.03778622368804	241.55120704064979	185.16281155333948	0.2558066777219873	19.31985454818753	48.14091430172034	35.61212266289202	47.60407007320325	34.23004328961436
Alabama	2021_14	998.2564332766806	32.80060618859985	75.81198933957033	215.6026706581298	166.3334267709041	261.73714669658045	245.970593622896	187.13448196246364	0.26380080107498804	20.166711050036035	49.110866857960296	36.34016723591255	47.42548600540863	33.82745001207114
Alabama	2021_15	1015.4629085067032	33.360349375157924	77.12464502196474	219.41236449046906	169.10297375673505	266.3321736578605	250.13040220451592	188.8851735968101	0.37823998529687086	20.58931468665049	49.93754757548631	37.110294669770575	47.169079623379965	33.70069705622588
Alabama	2021_16	1032.7970976374356	33.90164163704193	78.42360553331049	223.15975274884988	172.02990825227909	270.9279363640942	254.35425310185994	189.58867819621221	0.44371185711482664	20.97871459379984	50.210631712745105	37.25107800462362	47.259689527559	33.44485250036981
Alabama	2021_17	1050.0817870254148	34.574962378303304	79.61528397236957	226.7990657060659	175.00957466578873	275.58484992615644	258.4980503767307	191.76718241894875	0.6693009435600561	21.592643824520245	51.036609373665	37.599947536646056	47.371946678566964	33.496734061990416
